68884,,,COMPLETE
15192,2013-10-29,2,PENDING_PAYMENT
33865,2014-02-18,2,COMPLETE
57963,2013-08-02,2,ON_HOLD
67863,2013-11-30,2,COMPLETE
22646,2013-12-11,3,COMPLETE
23662,2013-12-19,3,COMPLETE
35158,2014-02-26,3,COMPLETE
46399,2014-05-09,3,PROCESSING
56178,2014-07-15,3,PENDING
57617,2014-07-24,3,COMPLETE
61453,2013-12-14,3,COMPLETE
9023,2013-09-19,4,COMPLETE
9704,2013-09-24,4,COMPLETE
17253,2013-11-09,4,PENDING_PAYMENT
37878,2014-03-15,4,COMPLETE
49339,2014-05-28,4,COMPLETE
51157,2014-06-10,4,CLOSED
13705,2013-10-18,5,COMPLETE
36472,2014-03-06,5,PROCESSING
41333,2014-04-05,5,COMPLETE
45832,2014-05-05,5,PENDING_PAYMENT
9977,2013-09-25,7,PROCESSING
26052,2014-01-02,7,PENDING_PAYMENT
26730,2014-01-06,7,ON_HOLD
28539,2014-01-17,7,PENDING_PAYMENT
35559,2014-03-01,7,PROCESSING
39456,2014-03-26,7,PROCESSING
61683,2013-12-22,7,COMPLETE
62132,2014-01-09,7,ON_HOLD
7688,2013-09-10,8,PROCESSING
8497,2013-09-16,8,CLOSED
19801,2013-11-24,8,PENDING
22297,2013-12-08,8,COMPLETE
29383,2014-01-22,8,COMPLETE
62064,2014-01-08,8,PENDING_PAYMENT
65018,2014-04-27,8,PENDING_PAYMENT
68507,2014-05-30,8,PENDING
12828,2013-10-12,9,COMPLETE
18918,2013-11-19,9,PENDING_PAYMENT
50086,2014-06-03,9,COMPLETE
54350,2014-07-03,9,CLOSED
64753,2014-04-17,9,PENDING_PAYMENT
67610,2013-09-12,9,PENDING_PAYMENT
45239,2014-05-01,10,COMPLETE
56133,2014-07-15,10,COMPLETE
9453,2013-09-22,14,COMPLETE
20622,2013-11-29,14,COMPLETE
21077,2013-12-01,14,CLOSED
26976,2014-01-08,14,COMPLETE
37854,2014-03-15,14,COMPLETE
39208,2014-03-23,14,ON_HOLD
58343,2013-08-17,14,PROCESSING
63552,2014-03-02,14,PENDING
66343,2014-06-15,14,PENDING_PAYMENT
789,2013-07-29,17,COMPLETE
17053,2013-11-08,17,ON_HOLD
30338,2014-01-29,17,CLOSED
52604,2014-06-19,17,COMPLETE
57733,2014-07-24,17,CLOSED
3742,2013-08-15,18,COMPLETE
6912,2013-09-06,18,CLOSED
19709,2013-11-24,18,CANCELED
24295,2013-12-22,18,COMPLETE
27740,2014-01-12,18,COMPLETE
27805,2014-01-13,18,COMPLETE
49411,2014-05-29,18,COMPLETE
53932,2014-06-30,18,PENDING_PAYMENT
16646,2013-11-06,21,COMPLETE
25802,2013-12-31,21,PENDING_PAYMENT
33481,2014-02-16,21,PENDING
56977,2014-07-20,21,PROCESSING
1995,2013-08-04,22,CLOSED
5683,2013-08-29,22,PROCESSING
10479,2013-09-27,22,COMPLETE
23721,2013-12-19,22,PENDING
47800,2014-05-16,22,COMPLETE
50663,2014-06-07,22,PENDING_PAYMENT
2167,2013-08-06,24,PENDING_PAYMENT
17316,2013-11-09,24,COMPLETE
27877,2014-01-13,24,SUSPECTED_FRAUD
30282,2014-01-29,24,PENDING
39809,2014-03-28,24,PROCESSING
2299,2013-08-06,25,COMPLETE
9151,2013-09-20,25,COMPLETE
32587,2014-02-11,25,PENDING_PAYMENT
33227,2014-02-15,25,PENDING_PAYMENT
21730,2013-12-05,26,CLOSED
26441,2014-01-05,26,COMPLETE
30480,2014-01-30,26,PENDING
34653,2014-02-23,26,COMPLETE
64185,2014-03-28,26,PENDING
15906,2013-11-03,27,PENDING_PAYMENT
22936,2013-12-13,27,CLOSED
29199,2014-01-21,27,COMPLETE
36579,2014-03-06,27,PENDING_PAYMENT
48721,2014-05-24,27,COMPLETE
52772,2014-06-21,27,SUSPECTED_FRAUD
56552,2014-07-18,27,PENDING
9110,2013-09-20,35,PENDING_PAYMENT
11256,2013-10-02,35,CANCELED
18279,2013-11-14,35,COMPLETE
49665,2014-05-31,35,PROCESSING
8626,2013-09-17,38,PROCESSING
27562,2014-01-11,38,CLOSED
27812,2014-01-13,38,CLOSED
30415,2014-01-30,38,PROCESSING
31591,2014-02-05,38,CLOSED
54410,2014-07-03,38,PROCESSING
3919,2013-08-17,41,PENDING_PAYMENT
24396,2013-12-23,41,CLOSED
47303,2014-05-13,41,PENDING_PAYMENT
48116,2014-05-19,41,COMPLETE
54426,2014-07-03,41,PENDING_PAYMENT
67819,2013-11-18,41,PROCESSING
28296,2014-01-15,43,PENDING
62428,2014-01-21,43,COMPLETE
6485,2013-09-03,44,PENDING_PAYMENT
8329,2013-09-14,44,COMPLETE
17087,2013-11-08,44,PENDING_PAYMENT
19622,2013-11-23,44,ON_HOLD
29377,2014-01-22,44,PENDING_PAYMENT
55136,2014-07-08,44,PROCESSING
253,2013-07-26,45,COMPLETE
12558,2013-10-10,45,PENDING
23444,2013-12-18,45,CLOSED
41071,2014-04-03,45,COMPLETE
58714,2013-08-30,45,PENDING
62313,2014-01-16,45,PENDING_PAYMENT
10983,2013-09-30,46,COMPLETE
40169,2014-03-30,46,ON_HOLD
42236,2014-04-11,46,PROCESSING
46066,2014-05-06,46,PROCESSING
53062,2014-06-24,46,COMPLETE
34631,2014-02-23,47,PENDING_PAYMENT
