22457,2013-12-10,6,PENDING_PAYMENT
32895,2014-02-13,6,PENDING_PAYMENT
2109,2013-08-05,13,COMPLETE
10524,2013-09-27,13,ON_HOLD
22725,2013-12-11,13,COMPLETE
27702,2014-01-12,13,PROCESSING
36217,2014-03-04,13,COMPLETE
63963,2014-03-18,13,ON_HOLD
1018,2013-07-30,19,COMPLETE
6122,2013-09-01,19,CLOSED
12181,2013-10-07,19,COMPLETE
16447,2013-11-05,19,CLOSED
21640,2013-12-05,19,COMPLETE
32079,2014-02-08,19,PENDING
37228,2014-03-11,19,CLOSED
45390,2014-05-02,19,PENDING_PAYMENT
54623,2014-07-05,19,PROCESSING
5101,2013-08-25,20,COMPLETE
8169,2013-09-14,20,PENDING_PAYMENT
15199,2013-10-29,20,COMPLETE
21533,2013-12-04,20,PENDING_PAYMENT
24792,2013-12-25,20,COMPLETE
34268,2014-02-20,20,CLOSED
57269,2014-07-21,20,PROCESSING
34075,2014-02-19,29,PENDING_PAYMENT
52951,2014-06-23,29,PENDING_PAYMENT
58072,2013-08-06,29,CLOSED
21848,2013-12-06,30,PENDING_PAYMENT
37436,2014-03-12,30,COMPLETE
1712,2013-08-02,33,COMPLETE
23835,2013-12-20,33,PENDING
1529,2013-08-01,34,ON_HOLD
13682,2013-10-18,34,PENDING
13988,2013-10-20,34,COMPLETE
16891,2013-11-07,34,PENDING_PAYMENT
42517,2014-04-12,34,PROCESSING
50299,2014-06-05,34,PENDING_PAYMENT
68096,2014-02-03,34,PENDING
1896,2013-08-04,37,CLOSED
9545,2013-09-23,37,COMPLETE
65103,2014-05-01,37,CLOSED
18311,2013-11-14,39,PROCESSING
25140,2013-12-27,39,PROCESSING
28847,2014-01-19,39,PROCESSING
44059,2014-04-24,39,PENDING_PAYMENT
61149,2013-12-03,39,PROCESSING
22061,2013-12-07,40,CLOSED
29089,2014-01-21,40,ON_HOLD
35837,2014-03-02,40,PENDING
49341,2014-05-28,40,PENDING_PAYMENT
58440,2013-08-21,40,PENDING_PAYMENT
60449,2013-11-07,40,PROCESSING
66854,2014-07-04,40,COMPLETE
6612,2013-09-05,42,PENDING_PAYMENT
25843,2013-12-31,42,PENDING_PAYMENT
28190,2014-01-15,42,COMPLETE
34589,2014-02-23,42,COMPLETE
46986,2014-05-12,42,COMPLETE
52903,2014-06-23,42,PENDING_PAYMENT
54267,2014-07-02,42,COMPLETE
56155,2014-07-15,42,PENDING_PAYMENT
60228,2013-10-30,42,CLOSED
15810,2013-11-03,49,SUSPECTED_FRAUD
23388,2013-12-17,49,CLOSED
34143,2014-02-19,49,PAYMENT_REVIEW
41824,2014-04-09,49,PENDING_PAYMENT
6440,2013-09-03,52,PENDING
12413,2013-10-08,52,PENDING_PAYMENT
15463,2013-10-31,52,COMPLETE
38973,2014-03-22,52,PAYMENT_REVIEW
67794,2013-11-08,52,PENDING
1207,2013-07-31,54,SUSPECTED_FRAUD
17162,2013-11-09,54,PENDING_PAYMENT
27668,2014-01-12,54,PROCESSING
33013,2014-02-14,54,COMPLETE
47298,2014-05-13,54,PENDING
66482,2014-06-20,54,COMPLETE
28216,2014-01-15,55,CLOSED
30923,2014-02-01,55,PENDING_PAYMENT
38848,2014-03-21,55,CLOSED
43008,2014-04-17,55,PENDING_PAYMENT
65778,2014-05-26,55,PENDING_PAYMENT
68348,2014-04-15,55,CLOSED
19977,2013-11-25,57,ON_HOLD
33056,2014-02-14,57,COMPLETE
33261,2014-02-15,57,PENDING_PAYMENT
44851,2014-04-28,57,COMPLETE
45900,2014-05-06,57,COMPLETE
66137,2014-06-09,57,PENDING_PAYMENT
1144,2013-07-31,61,SUSPECTED_FRAUD
1168,2013-07-31,61,PENDING_PAYMENT
4690,2013-08-22,61,COMPLETE
